,Variabel,Enkät,Dubbelkodning,Beskrivning,Enkättext,Kodlista,Itemnr
831,retiwant_2,SLOSH 08 working,,,Vid vilken ålder vill du pensionera dig (såsom du tänker idag)?,fritext 0-99,31
832,retiwant_2,SLOSH 08 non-working,,,Vid vilken ålder vill du pensionera dig (såsom du tänker idag)?,fritext 0-99,31
833,retiwant_3,SLOSH 10 working,,,Vid vilken ålder vill du pensionera dig (såsom du tänker idag)?,fritext 0-99,12
834,retiwant_3,SLOSH 10 non-working,,,Vid vilken ålder vill du pensionera dig (såsom du tänker idag)?,fritext 0-99,12
835,retiwant_4,SLOSH 12 working,1.0,,Vid vilken ålder vill du pensionera dig?,fritext 0-99,58_a
836,retiwant_4,SLOSH 12 non-working,0.0,,Vid vilken ålder vill du pensionera dig?,fritext 0-99,58_a
837,retiwant_5,SLOSH 14 working,1.0,,Vid vilken ålder vill du pensionera dig?,fritext 0-99,55_a
838,retiwant_5,SLOSH 14 non-working,0.0,,Vid vilken ålder vill du pensionera dig?,fritext 0-99,55_a
839,retiwant_6,SLOSH 16 working,1.0,,Vid vilken ålder vill du pensionera dig?,fritext 0-99,61_a
840,retiwant_6,SLOSH 16 non-working,0.0,,Vid vilken ålder vill du pensionera dig?,fritext 0-99,61_a
841,retiwant_7,SLOSH 18 working,1.0,,Vid vilken ålder vill du pensionera dig (såsom du tänker idag)?,fritext 0-99_1,56_a
842,retiwant_7,SLOSH 18 non-working,0.0,,Vid vilken ålder vill du pensionera dig (såsom du tänker idag)?,fritext 0-99_1,56_a
843,retiage_1,SLOSH 06 non-working,0.0,,Vid vilken ålder tror du att du kommer att gå i pension (såsom du tror idag)?,fritext 0-99,A46
844,retiage_1,SLOSH 06 working,,,Vid vilken ålder tror du att du kommer att gå i pension (såsom du tror idag)?,fritext 0-99,A46
845,retiage_2,SLOSH 08 working,,,Vid vilken ålder tror du att du kommer att gå i pension (såsom du tror idag)?,fritext 0-99,32
846,retiage_2,SLOSH 08 non-working,,,Vid vilken ålder tror du att du kommer att gå i pension (såsom du tror idag)?,fritext 0-99,32
847,retiage_3,SLOSH 10 working,,,Vid vilken ålder tror du att du kommer att gå i pension (såsom du tror idag)?,fritext 0-99,13
848,retiage_3,SLOSH 10 non-working,,,Vid vilken ålder tror du att du kommer att gå i pension (såsom du tror idag)?,fritext 0-99,13
849,retiage_4,SLOSH 12 working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,13
850,retiage_4,SLOSH 12 non-working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,13
851,retiage_5,SLOSH 14 working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,16
852,retiage_5,SLOSH 14 non-working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,16
853,retiage_6,SLOSH 16 working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,16
854,retiage_6,SLOSH 16 non-working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,16
855,retiage_7,SLOSH 18 working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,15_b
856,retiage_7,SLOSH 18 non-working,,,Vid vilken ålder tror du att du kommer att gå i pension?,fritext 0-99,15_b
857,teamsize_1,SLOSH 06 working,,,Hur stor är den arbetsgrupp du arbetar i?,fritext 0-9999,A47
858,teamsize_2,SLOSH 08 working,,,Hur stor är den arbetsgrupp du arbetar i?,fritext 0-99,49
859,teamsize_3,SLOSH 10 working,,,Hur stor är den arbetsgrupp du arbetar i?,personer1,5
860,teamsize_4,SLOSH 12 working,,,Hur stor är den arbetsgrupp du arbetar i?,personer1,7
861,teamsize_5,SLOSH 14 working,,,"Hur stor är den arbetsgrupp du arbetar i? @ Med arbetsgrupp menar vi en grupp som är tillsatt för att nå vissa arbetsmål, att producera varor eller tjänster.",personer1_1,12
862,teamsize_6,SLOSH 16 working,,,"Hur stor är den arbetsgrupp du arbetar i? @ Med arbetsgrupp menar vi en grupp som är tillsatt för att nå vissa arbetsmål, att producera varor eller tjänster.",personer1_1,11
863,teamsize_7,SLOSH 18 working,,,"Hur stor är den arbetsgrupp du arbetar i? @ Med arbetsgrupp menar vi en grupp som är tillsatt för att nå vissa arbetsmål, att producera varor eller tjänster.",personer1_1,9
864,antalarb_1,SLOSH 06 working,,,Hur många anställda är det på din nuvarande arbetsplats?,anställda1,A48
865,antalarb_2,SLOSH 08 working,,,Hur många anställda är det på din nuvarande arbetsplats?,anställda1,50
866,antalarb_3,SLOSH 10 working,,,Hur många anställda är det på din nuvarande arbetsplats?,anställda1,4
867,antalarb_5,SLOSH 14 working,1.0,,"Hur många anställda finns på din arbetsplats, utöver dig själv?",antal1_1,2
868,antalarb_5,SLOSH 14 non-working,0.0,,"Hur många anställda finns på din arbetsplats, utöver dig själv?",antal1_1,2
869,antalarb_6,SLOSH 16 working,1.0,,"Hur många anställda finns på din arbetsplats, utöver dig själv?",antal1,2
870,antalarb_6,SLOSH 16 non-working,0.0,,"Hur många anställda finns på din arbetsplats, utöver dig själv?",antal1,2
871,antalarb_7,SLOSH 18 non-working,0.0,,"Hur många anställda finns på din arbetsplats, utöver dig själv?",antal1_1,2
872,antalarb_7,SLOSH 18 working,1.0,,"Hur många anställda finns på din arbetsplats, utöver dig själv?",antal1_1,2
873,collegno_1,SLOSH 06 non-working,0.0,,Hur många arbetskamrater träffar du som regel en vanlig arbetsdag?,antal2,A49
874,collegno_1,SLOSH 06 working,,,Hur många arbetskamrater träffar du som regel en vanlig arbetsdag?,antal2,A49
875,collegno_2,SLOSH 08 working,,,Hur många arbetskamrater träffar du som regel en vanlig arbetsdag?,antal2,51
876,staffcat_1,SLOSH 06 working,,,Till vilken personalkategori hör du?,personalcat1,A50
877,staffcat_2,SLOSH 08 working,,,Till vilken personalkategori hör du?,personalcat1,2
878,staffcat_3,SLOSH 10 working,,,Till vilken personalkategori hör du?,personalcat2,6_a
879,staffcattxt_1,SLOSH 06 working,,,Till vilken personalkategori hör du?,fritext,A50_txt
880,staffcattxt_2,SLOSH 08 working,,,Till vilken personalkategori hör du?,fritext,2_txt
881,staffcattxt_3,SLOSH 10 working,,,Till vilken personalkategori hör du?,fritext,6_a_txt
882,understl_1,SLOSH 06 working,,,Hör det till dina arbetsuppgifter att leda arbetet eller att dela ut arbete åt andra arbetstagare?,janej1,A51_a
883,understl_2,SLOSH 08 working,,,Hör det till dina arbetsuppgifter att leda arbetet eller att dela ut arbete åt andra arbetstagare?,janej1,52_a
884,understl_3,SLOSH 10 working,,,Hör det till dina arbetsuppgifter att leda arbetet eller att dela ut arbete åt andra arbetstagare?,janej1,7_a
885,understl_4,SLOSH 12 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete?,chef1,9_a
886,understl_5,SLOSH 14 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete?,chef1_1,11_a
887,understl_6,SLOSH 16 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete?,chef1_1,10_a
888,understl_7,SLOSH 18 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete?,chef1_1,8_a
889,undkvinn_1,SLOSH 06 working,,,Hör det till dina arbetsuppgifter att leda arbetet eller att dela ut arbete åt andra arbetstagare? @ Om ja: Hur många personer (ungefär) är direkt eller indirekt underställda dig?,fritext 0-99,A51_a
890,undkvinn_2,SLOSH 08 working,,,Hör det till dina arbetsuppgifter att leda arbetet eller att dela ut arbete åt andra arbetstagare? @ Om ja: Hur många personer (ungefär) är direkt eller indirekt underställda dig?,fritext 0-9999,52_b
891,undkvinn_3,SLOSH 10 working,,,Hör det till dina arbetsuppgifter att leda arbetet eller att dela ut arbete åt andra arbetstagare? @ Om ja: Hur många personer (ungefär) är direkt eller indirekt underställda dig?,personer2,7_b
892,undkvinn_4,SLOSH 12 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete? @ Hur många personer (ungefär) är direkt eller indirekt underställda dig?,personer3,9_b
893,undkvinn_5,SLOSH 14 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete? @ Hur många personer (ungefär) är direkt eller indirekt underställda dig?,personer3_1,11_b
894,undkvinn_6,SLOSH 16 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete? @ Hur många personer (ungefär) är direkt eller indirekt underställda dig?,personer3,10_b
895,undkvinn_7,SLOSH 18 working,,,Hör det till dina arbetsuppgifter att leda eller fördela andras arbete? @ Hur många personer (ungefär) är direkt eller indirekt underställda dig?,personer3_1,8_b
896,fulltime_1,SLOSH 06 working,,,Är du anställd på heltid eller deltid?,heltid1,A52_a
897,fulltime_2,SLOSH 08 working,,,Är du anställd på heltid eller deltid?,heltid2,53_a
898,fulltime_3,SLOSH 10 working,,,Är du anställd på heltid eller deltid?,heltid2,19_a
899,fulltime_4,SLOSH 12 working,,,"Är du anställd på heltid eller deltid? @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar.",heltid3,19_a
900,fulltime_5,SLOSH 14 working,,,"Om arbetstid @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Är du anställd på heltid eller deltid?",heltid3_1,24_a
901,fulltime_6,SLOSH 16 working,,,"Om arbetstid @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Är du anställd på heltid eller deltid?",heltid3_1,23_a
902,fulltime_7,SLOSH 18 working,,,"Om arbetstid @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Är du anställd på heltid eller deltid?",heltid3_1,21_a
903,percent_1,SLOSH 06 working,,,"Är du anställd på heltid eller deltid? @ Deltid, ange hur många procent av heltid",fritext 0-99,A52_b
904,percent_3,SLOSH 10 working,,,"Är du anställd på heltid eller deltid? @ Om deltid, hur många procent arbetar du?",fritext 0-99,19_b
905,percent_4,SLOSH 12 working,,,"Är du anställd på heltid eller deltid? @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Om deltid, hur många procent är du anställd på?",fritext 0-99,19_b
906,percent_5,SLOSH 14 working,,,"Är du anställd på heltid eller deltid? @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Om deltid, hur många procent är du anställd på?",fritext 0-99_1,24_c
907,percent_6,SLOSH 16 working,,,"Är du anställd på heltid eller deltid? @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Om deltid, hur många procent är du anställd på?",fritext 0-99_1,23_c
908,percent_7,SLOSH 18 working,,,"Är du anställd på heltid eller deltid? @ Räkna alla arbeten om du har flera. Om du är egenföretagare med fast inkomst, räkna även din arbetstid i företaget, i annat fall räkna bara dina eventuella anställningar. @ Om deltid, hur många procent är du anställd på?",fritext 0-99,21_c
909,timesati_1,SLOSH 06 working,,,Är du nöjd med din avtalsenliga arbetstid?,nöjd5,A53
910,empltype_1,SLOSH 06 working,,,Vilken typ av anställning har du?,anställning1_1,A54
911,empltype_3,SLOSH 10 working,,,Vilken typ av anställning/arbete har du?,anställning2_1,1
912,empltxt_1,SLOSH 06 working,,,Vilken typ av anställning har du?,fritext,A54_txt
913,empltxt_2,SLOSH 08 working,,,Vilken typ av anställning/arbete har du?,fritext,17_txt
914,empltxt_2,SLOSH 08 non-working,,,Vilken typ av anställning/arbete har du?,fritext,17_txt
915,empltxt_3,SLOSH 10 working,,,Vilken typ av anställning/arbete har du?,fritext,1_txt
916,empltxt_4,SLOSH 12 working,,,Vilken typ av anställning/arbete har du? Du kan kryssa för fler än ett alternativ.,fritext,26_txt
917,empltxt_4,SLOSH 12 non-working,,,Vilken typ av anställning/arbete har du? Du kan kryssa för fler än ett alternativ.,fritext,26_txt
918,empltxt_5,SLOSH 14 working,1.0,,Vilken eller vilka typer av anställningar och arbeten har du? Du kan kryssa för fler än ett alternativ.,fritext,4_txt
919,empltxt_5,SLOSH 14 non-working,0.0,,Vilken typ av anställningar och arbeten har du? Du kan kryssa för fler än ett alternativ.,fritext,4_txt
920,empltxt_6,SLOSH 16 working,1.0,,Vilken eller vilka typer av anställningar och arbeten har du? Du kan kryssa för fler än ett alternativ.,fritext,4_txt
921,empltxt_6,SLOSH 16 non-working,0.0,,Vilken eller vilka typer av anställningar och arbeten har du? Du kan kryssa för fler än ett alternativ.,fritext,4_txt
922,empltxt_7,SLOSH 18 working,1.0,,Vilken eller vilka typer av anställningar och arbeten har du? Du kan kryssa för fler än ett alternativ.,fritext,4_txt
923,empltxt_7,SLOSH 18 non-working,0.0,,Vilken eller vilka typer av anställningar och arbeten har du? Du kan kryssa för fler än ett alternativ.,fritext,4_txt
924,flextid_1,SLOSH 06 working,,,Har du i allmänhet möjlighet att inom vissa gränser bestämma dina arbetstider?,flextid1,A55
925,emprprim_1,SLOSH 06 working,,,Vilken är din huvudsakliga arbetsgivare?,arbetsgivare1,A56
926,emprprim_2,SLOSH 08 working,,,Vilken är din huvudsakliga arbetsgivare?,arbetsgivare2,3
927,emprprim_3,SLOSH 10 working,,,Vilken är din huvudsakliga arbetsgivare?,arbetsgivare2_1,2
928,emprprim_4,SLOSH 12 working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,arbetsgivare2,27
929,emprprim_4,SLOSH 12 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,arbetsgivare2,27
930,emprprim_5,SLOSH 14 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,arbetsgivare2_2,29
931,emprprim_6,SLOSH 16 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,arbetsgivare2_2,29
932,emprprim_7,SLOSH 18 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,arbetsgivare2_2,29
933,emprprimtxt_1,SLOSH 06 working,,,Vilken är din huvudsakliga arbetsgivare?,fritext,A56_txt
934,emprprimtxt_1,,,,Vilken är din huvudsakliga arbetsgivare?,fritext,A56_txt
935,emprprimtxt_2,SLOSH 08 working,,,Vilken är din huvudsakliga arbetsgivare?,fritext,3_txt
936,emprprimtxt_2,,,,Vilken är din huvudsakliga arbetsgivare?,fritext,3_txt
937,emprprimtxt_3,SLOSH 10 working,,,Vilken är din huvudsakliga arbetsgivare?,fritext,2_txt
938,emprprimtxt_3,,,,Vilken är din huvudsakliga arbetsgivare?,fritext,2_txt
939,emprprimtxt_4,SLOSH 12 working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,27_txt
940,emprprimtxt_4,SLOSH 12 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,27_txt
941,emprprimtxt_4,,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,27_txt
942,emprprimtxt_5,SLOSH 14 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,29_txt
943,emprprimtxt_5,,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,29_txt
944,emprprimtxt_6,SLOSH 16 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,29_txt
945,emprprimtxt_6,,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,29_txt
946,emprprimtxt_7,SLOSH 18 non-working,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,29_txt
947,emprprimtxt_7,,,,Vilken är din huvudsakliga arbetsgivare? Markera endast ett alternativ.,fritext,29_txt
948,childwom_1,SLOSH 06 working,,,Finns det på din arbetsplats en förståelse för kvinnliga medarbetare som har behov av minskad arbetstid under småbarnsåren?,janej4,A57_a
949,childman_1,SLOSH 06 working,,,Finns det på din arbetsplats en förståelse för manliga medarbetare som har behov av minskad arbetstid under småbarnsåren?,janej4,A57_b
950,arbskift_1,SLOSH 06 working,,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid1_1,A58
951,arbskift_2,SLOSH 08 working,1.0,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2,56_a
952,arbskift_2,SLOSH 08 non-working,0.0,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2,56_a
953,arbskift_3,SLOSH 10 working,,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2_1,20
954,arbskift_4,SLOSH 12 working,,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2_1,21
955,arbskift_5,SLOSH 14 working,,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2_1,28
956,arbskift_6,SLOSH 16 working,,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2_1,27
957,arbskift_7,SLOSH 18 working,,,Vilken arbetstid har du vanligtvis? Markera endast ett alternativ,arbetstid2_1,25
